,Name,Rating,Review
2073,Apple iPhone 4s,1,i was wrong took this to the apple store because thought it needed new battery they showed me how to put it on airplane mode since am not using it as phone they also helped me set the settings so that it is not on all of the time they did diagnostic test on the battery and showed me the battery was fine it was just my settings that were making the battery run down fast so do not use this as phone but rather as way to have my music my car stereo died while back so listen to this phone in the car and while am on my fast 1 7 mile walk 
2074,Apple iPhone 4s,0,can not download certain app
2075,Apple iPhone 4s,1,this ended up working wonderfully no visible damage and works just like new m impressed 
2076,Apple iPhone 4s,1,it brand new
2077,Apple iPhone 4s,1,great condition great phone normal battery once was shocked by the 1 star reviews finally divided to give it shot m sure that love this one only two cons 1 the os is ios 9 which is very difficult to be downgraded and kind of slow for iphone 4s 2 the battery is not so good will replace the battery with bigger capacity one 
2078,Apple iPhone 4s,1,fine very good
2079,Apple iPhone 4s,1,although am weary of refurbished products figured d give this go because of how cheap it was had bought this for my mother at the beginning of june she has used it ever since with no problems iphone 4s is still great phone today but if you are using it on straight talk plan be aware they will not be able to add the 4g lte plan they begin using 4g with the iphone 5 very satisfied with my purchase 
2080,Apple iPhone 4s,0,yeah so don buy this phone it not unlocked these dudes are either incompetent scamma lamma ding donging us or unable to articulate exactly what they think unlocked means 
2081,Apple iPhone 4s,0,not compatible with the gsm network as promised locked to cdma verizon and sprint network very disappointed perhaps they sent the wrong phone 
2082,Apple iPhone 4s,0,this was gift for my wife and she is happy with it but everything works fine except for wi fi that is greyed out and not usable just google wi fi issues on iphone 4s and you will see what mean you make your own mind on this one
2083,Apple iPhone 4s,0,was suppose be unlocked but showed up locked and way more scratches than it was portrayed not very happy may have to return
2084,Apple iPhone 4s,1,so happy with the 4s it fits with my other apple items to charge easily however it does not hold the charge long 
2085,Apple iPhone 4s,0,product was not unlocked as statetd awful to find out the day before christmas 
2086,Apple iPhone 4s,0,the pin to unlock the sim card opening was not included in the package 
2087,Apple iPhone 4s,0,the product did not come unlocked as described 
2088,Apple iPhone 4s,1,my son loves his iphone great product 
2089,Apple iPhone 4s,1,the product is perfect but the packaging is poor 
2090,Apple iPhone 4s,1,no problem so far so good
2091,Apple iPhone 4s,1,this ipgone was perfect for what needed arrived in perfect condition unlocked as said and is working perfectly 
2092,Apple iPhone 4s,1,let hope he can keep from cracking this one lol
2093,Apple iPhone 4s,0,i purchased this phone for my son on july 7 and on august 9 the phone conveniently died it wouldn charge at all and sits here as tribute to my stupidity for listening to my teenage son who told me about purchasing refurbished phone know betterthis is scam do not buy this phone 
2094,Apple iPhone 4s,0,is old phone no is new want my money is back no want phone
2095,Apple iPhone 4s,1,recomiendo
2096,Apple iPhone 4s,1,it works with my mobile sim card and functions properly love it
2097,Apple iPhone 4s,0,i was using an iphone 6 but it was lost to the water this looked like good option until the new iphone 7 are released unfortunately the performance difference is significant between this phone and an iphone 6 the battery is really weak and normally requires charging before the day is over the phone is super slow the camera is slow to open apps are terrible not sure if it is the ios 9 on iphone 4 or the phone is bad but this thing is much slower than the iphone 4 had years ago overall the phone is very frustrating to use 
2098,Apple iPhone 4s,1,fast ship and exactly as described thank you 
2099,Apple iPhone 4s,1,there is no damages and scratches to this item it is good as new loved it 
2100,Apple iPhone 4s,1,this phone works perfectly
2101,Apple iPhone 4s,1,we ordered black iphone and got white one luckily ordered black case for my husband 
2102,Apple iPhone 4s,0,great phone works well the only issue we ordered white and we received black both original and replacement orders 
2103,Apple iPhone 4s,0,phone dead on arrival only turning on for few seconds when plugged in with battery at 100 change returned same day 
2104,Apple iPhone 4s,0,there is definitely something wrong with the battery when you charge it to full battery in about 1 hour it says low battery and think there is also problem with the microphone the most disappointing is that ordered it as gift and it did not work properly 
2105,Apple iPhone 4s,0,the condition of the phone was near mint but there was something wrong with the battery would charge it to full battery and 1 hr later it will say low batt so basically need to have outlet near me at all times 
2106,Apple iPhone 4s,0,the iphone does not work its not been 2 or 3 months bought it and it does not work at all now gets switched off even with full battery and screen shows loading sign with no other display 
2107,Apple iPhone 4s,0,not factory unlock not working gsm carriers
2108,Apple iPhone 4s,0,i bought this phone amd ve not even had it two months and the speaker has already gone out of it 
2109,Apple iPhone 4s,0,everything is good clean no straches however the battery doesnt hold charge longer than about three hours at time
2110,Apple iPhone 4s,1,phone works great it my son first phone and he loves it works on at network with no trouble 
2111,Apple iPhone 4s,1,it was really good
2112,Apple iPhone 4s,1,nice 
2113,Apple iPhone 4s,0,wish could leave negative stars slow shipping despite having prime and phone won even charge or stay powered on my poor son was so disappointed horrible experience 
2114,Apple iPhone 4s,1,excelent cell phone am very glad
2115,Apple iPhone 4s,1,very good
2116,Apple iPhone 4s,1,excelente producto
2117,Apple iPhone 4s,0,speaker did not work have returned it for refund and still haven received my refund
2118,Apple iPhone 4s,0,i love it lol
2119,Apple iPhone 4s,1,the phone works great can wait to shop with you again
2120,Apple iPhone 4s,0,i had to send this back because it would not go past the welcome screen as was entering language location and the beginning of the wifi router and password it would cycle back to the welcome screen and start all over again first thought it was happening because the phone was not fully charged so charged it over night it continued to persist so sent the phone back as soon as brought it to ups store was credited the amount spent 
2121,Apple iPhone 4s,1,this phone was everything my son wanted works great thank you 
2122,Apple iPhone 4s,0,there were no head phones
2123,Apple iPhone 4s,0,the phone looks like new but the wifi doesnt works 
2124,Apple iPhone 4s,1,like brand new
2125,Apple iPhone 4s,0,i took the phone to the verizon store in lexington sc they told me they could not activate the phone because it is not one of thier what do you suggest do with this phone 
2126,Apple iPhone 4s,0,would not recommend got the product and the phone was not even unlocked never again will buy phone on amazon
